addr_kelurahan,nearest_node,dist_to_node_m,element,id,nama_kelurahan_osm,nama_kelurahan,nama_kecamatan,jumlah_penduduk,lon,lat
<NA>,5355818902,16.706236317331886,,,,Pasanggrahan,Ujungberung,21969,107.71085661349242,-6.91492820977754
<NA>,5355818902,21.500170329820676,,,,Pasanggrahan,Ujungberung,21969,107.71089275000358,-6.914959099999612
<NA>,7300984397,22.93723693739422,,,,Pasanggrahan,Ujungberung,21969,107.71092885646078,-6.914989963481742
<NA>,7300984397,24.3088745981828,,,,Pasanggrahan,Ujungberung,21969,107.71096494354639,-6.915020836517476
<NA>,7300984397,26.66020858282953,,,,Pasanggrahan,Ujungberung,21969,107.71100108651473,-6.915051690221677
<NA>,7300984397,29.771117411575002,,,,Pasanggrahan,Ujungberung,21969,107.71103721349243,-6.915082609777522
<NA>,7300984397,33.421693207317915,,,,Pasanggrahan,Ujungberung,21969,107.71107335000357,-6.915113499999585
<NA>,5355818903,34.25745679650645,,,,Pasanggrahan,Ujungberung,21969,107.71110945000358,-6.915144399999603
<NA>,5355818903,29.17908807935918,,,,Pasanggrahan,Ujungberung,21969,107.71114555000358,-6.915175299999601
<NA>,5355818903,24.176044697154047,,,,Pasanggrahan,Ujungberung,21969,107.71118168651476,-6.915206190221687
<NA>,5355818903,19.310450895583628,,,,Pasanggrahan,Ujungberung,21969,107.71121781994525,-6.915237073264712
<NA>,5355818903,14.71996407180657,,,,Pasanggrahan,Ujungberung,21969,107.71125394354638,-6.915267936517476
<NA>,5355818901,10.922985866279104,,,,Cisurupan,Cibiru,15462,107.71101625000414,-6.915625699999695
<NA>,5355818901,15.69689698447895,,,,Cisurupan,Cibiru,15462,107.71097065000413,-6.9155871999996785
<NA>,5355818901,21.46118645256743,,,,Pasanggrahan,Ujungberung,21969,107.71092505000414,-6.915548749999692
<NA>,5355818901,27.601655226030466,,,,Pasanggrahan,Ujungberung,21969,107.71087945000413,-6.915510299999696
<NA>,5355818901,33.91691982581365,,,,Pasanggrahan,Ujungberung,21969,107.71083385000414,-6.9154717999996995
<NA>,5355818905,30.100049080161487,,,,Pasanggrahan,Ujungberung,21969,107.71078825000413,-6.9154332999996715
<NA>,5355818905,26.511557029312193,,,,Pasanggrahan,Ujungberung,21969,107.71074265000414,-6.915394849999701
<NA>,5355818905,24.223773164816382,,,,Pasanggrahan,Ujungberung,21969,107.71069705000413,-6.915356399999697
<NA>,5355818905,23.622150449793295,,,,Pasanggrahan,Ujungberung,21969,107.71065145000412,-6.915317899999693
<NA>,5355818901,9.510236139808661,,,,Pasanggrahan,Ujungberung,21969,107.71112520000314,-6.91551619999973
<NA>,5355818905,24.82728088964487,,,,Pasanggrahan,Ujungberung,21969,107.71060585000413,-6.9152793999997035
<NA>,5355818902,9.407216976443474,,,,Pasanggrahan,Ujungberung,21969,107.7106496000026,-6.9149553499998095
<NA>,5355818902,10.43148324418462,,,,Pasanggrahan,Ujungberung,21969,107.71068605000262,-6.914986149999827
<NA>,5355818902,13.592965602425743,,,,Pasanggrahan,Ujungberung,21969,107.71072250492234,-6.915016914509834
<NA>,5355818902,17.79025255683383,,,,Pasanggrahan,Ujungberung,21969,107.71075898549587,-6.915047691765509
<NA>,5355818902,22.450898230950752,,,,Pasanggrahan,Ujungberung,21969,107.71079541450932,-6.91507850823412
<NA>,5355818902,27.33782916640474,,,,Pasanggrahan,Ujungberung,21969,107.7108319000026,-6.9151092999997985
<NA>,5355818902,32.349021897520835,,,,Pasanggrahan,Ujungberung,21969,107.71086838549587,-6.91514009176552
<NA>,5355818902,37.43160554096653,,,,Pasanggrahan,Ujungberung,21969,107.7109048095639,-6.915170893754085
<NA>,5355818902,42.56192952420065,,,,Pasanggrahan,Ujungberung,21969,107.7109413000026,-6.91520164999982
<NA>,5355818903,38.978990029059965,,,,Pasanggrahan,Ujungberung,21969,107.7109777500026,-6.915232449999832
<NA>,5355818903,33.84667372802906,,,,Pasanggrahan,Ujungberung,21969,107.71101420492235,-6.915263214509823
<NA>,5355818903,28.763581119629446,,,,Pasanggrahan,Ujungberung,21969,107.71105068549588,-6.9152939917655445
<NA>,5355818903,23.770460283640677,,,,Pasanggrahan,Ujungberung,21969,107.71108711450933,-6.915324808234128
<NA>,5355818903,18.92737127063218,,,,Pasanggrahan,Ujungberung,21969,107.7111236000026,-6.915355599999825
<NA>,5355818903,14.399826697036895,,,,Pasanggrahan,Ujungberung,21969,107.7111600500026,-6.91538639999981
<NA>,5355818903,10.757043350607102,,,,Pasanggrahan,Ujungberung,21969,107.71129005000358,-6.915298799999622
<NA>,5355818903,10.592718104557424,,,,Pasanggrahan,Ujungberung,21969,107.71119649508286,-6.915417185489823
<NA>,5355818903,23.163091390860917,,,,Pasanggrahan,Ujungberung,21969,107.7113695867077,-6.915202440193521
<NA>,5355818903,25.154378724544163,,,,Pasanggrahan,Ujungberung,21969,107.71133641331045,-6.915173509780748
<NA>,5355818903,27.86686879784034,,,,Pasanggrahan,Ujungberung,21969,107.71130325000323,-6.91514454999968
<NA>,5355818903,31.103242649538753,,,,Pasanggrahan,Ujungberung,21969,107.71127010000323,-6.9151156499996755
<NA>,5355818903,34.72177212429687,,,,Pasanggrahan,Ujungberung,21969,107.71123695000323,-6.91508674999967
<NA>,7300984397,32.66948012902991,,,,Pasanggrahan,Ujungberung,21969,107.71120378669599,-6.915057790218592
<NA>,7300984397,27.986827070056403,,,,Pasanggrahan,Ujungberung,21969,107.71117061329873,-6.91502885980582
<NA>,7300984397,23.383118566026273,,,,Pasanggrahan,Ujungberung,21969,107.71113745000324,-6.914999949999663
<NA>,7300984397,18.908293649755606,,,,Pasanggrahan,Ujungberung,21969,107.71110429358492,-6.914971003494601
<NA>,7300984397,14.68989356671243,,,,Pasanggrahan,Ujungberung,21969,107.71107110642153,-6.914942096504735
<NA>,7300984397,11.016034360971002,,,,Pasanggrahan,Ujungberung,21969,107.7110379867077,-6.914913140193528
<NA>,6608982092,126.04810213923001,,,,Cisaranten Kidul,Gedebage,22102,107.69382561674328,-6.958088316491403
<NA>,6608982092,118.53569180465752,,,,Cisaranten Kidul,Gedebage,22102,107.69390838325374,-6.958073483508352
<NA>,6608982092,111.29340947847176,,,,Cisaranten Kidul,Gedebage,22102,107.6939911499985,-6.958058649999892
<NA>,6608982092,104.37749856169422,,,,Cisaranten Kidul,Gedebage,22102,107.69407391674329,-6.958043816491396
<NA>,6608982092,97.8571667054201,,,,Cisaranten Kidul,Gedebage,22102,107.69415668325372,-6.958028983508362
<NA>,6608982092,91.81675596910222,,,,Cisaranten Kidul,Gedebage,22102,107.69423944999852,-6.958014149999883
<NA>,6608982092,86.35701986704854,,,,Cisaranten Kidul,Gedebage,22102,107.69432221674329,-6.95799931649142
<NA>,7216077733,102.55774001386492,,,,Cisaranten Kidul,Gedebage,22102,107.69393833362315,-6.958658482771528
<NA>,6608982092,91.90201508464189,,,,Cisaranten Kidul,Gedebage,22102,107.69403406637453,-6.958642517228795
<NA>,6608982092,81.19632093954363,,,,Cisaranten Kidul,Gedebage,22102,107.69412982784137,-6.958626560604382
<NA>,6608982092,70.50112408546852,,,,Cisaranten Kidul,Gedebage,22102,107.69422557215631,-6.958610539395938
<NA>,6608965052,104.89403435385172,,,,Cisaranten Kidul,Gedebage,22102,107.69380549999933,-6.9586840500005325
<NA>,6608965052,93.89470860364892,,,,Cisaranten Kidul,Gedebage,22102,107.6937071779342,-6.958701409632114
<NA>,6608965052,82.9029796551176,,,,Cisaranten Kidul,Gedebage,22102,107.69360882207069,-6.958718740364867
<NA>,6608982092,61.623702665297095,,,,Cisaranten Kidul,Gedebage,22102,107.69431714999787,-6.95844414999947
<NA>,6608982092,70.3547553445016,,,,Cisaranten Kidul,Gedebage,22102,107.69423404536592,-6.958458028057853
<NA>,6608982092,79.2130779115332,,,,Cisaranten Kidul,Gedebage,22102,107.69415099999786,-6.958471899999456
<NA>,6608982092,88.16468665319451,,,,Cisaranten Kidul,Gedebage,22102,107.69406795462983,-6.958485771941055
<NA>,6608982092,97.18477917262771,,,,Cisaranten Kidul,Gedebage,22102,107.69398489999786,-6.958499649999455
<NA>,6608965052,106.17366283335848,,,,Cisaranten Kidul,Gedebage,22102,107.69379004999793,-6.958529549999607
<NA>,6608965052,97.3119706727387,,,,Cisaranten Kidul,Gedebage,22102,107.69371104999793,-6.95854424999962
<NA>,6608965052,88.45518775862544,,,,Cisaranten Kidul,Gedebage,22102,107.69363204999794,-6.958558949999621
<NA>,6608965052,79.60232618702419,,,,Cisaranten Kidul,Gedebage,22102,107.69355302161252,-6.95857363715669
<NA>,6608965052,58.55672770707137,,,,Cisaranten Kidul,Gedebage,22102,107.69336519999806,-6.958609999999693
<NA>,6608965052,49.165164282923016,,,,Cisaranten Kidul,Gedebage,22102,107.69328069999806,-6.958625099999681
<NA>,6608965052,48.16263128096448,,,,Cisaranten Kidul,Gedebage,22102,107.69329652186445,-6.958775490304168
<NA>,6608965046,47.13711302600753,,,,Cisaranten Kidul,Gedebage,22102,107.69307304999813,-6.9583709499996695
<NA>,6608965046,55.270789820954,,,,Cisaranten Kidul,Gedebage,22102,107.69315354526691,-6.958356628203305
<NA>,6608965052,62.924802840908825,,,,Cisaranten Kidul,Gedebage,22102,107.69323399999813,-6.95834229999966
<NA>,6608965052,113.00890804190442,,,,Cisaranten Kidul,Gedebage,22102,107.69374115483366,-6.958252771561091
<NA>,6608965052,104.36457348529927,,,,Cisaranten Kidul,Gedebage,22102,107.69365934999824,-6.958268749999862
<NA>,6608965052,95.8243927369993,,,,Cisaranten Kidul,Gedebage,22102,107.69357752358961,-6.958284740342578
<NA>,6608965052,87.4246922484107,,,,Cisaranten Kidul,Gedebage,22102,107.69349569999824,-6.958300699999849
<NA>,6608982092,73.68733913705404,,,,Cisaranten Kidul,Gedebage,22102,107.6943453499981,-6.9581425499997325
<NA>,6608982092,79.98918195492274,,,,Cisaranten Kidul,Gedebage,22102,107.69426297829135,-6.9581577622941095
<NA>,6608982092,86.82410802004772,,,,Cisaranten Kidul,Gedebage,22102,107.69418062170486,-6.958172937705341
<NA>,6608982092,94.0746857372077,,,,Cisaranten Kidul,Gedebage,22102,107.69409824999812,-6.958188149999721
<NA>,6608982092,101.65471185913057,,,,Cisaranten Kidul,Gedebage,22102,107.69401585476706,-6.958203371700039
<NA>,6608982092,109.49514404587954,,,,Cisaranten Kidul,Gedebage,22102,107.6939334499981,-6.958218599999741
<NA>,6608965046,88.47581116046729,,,,Cisaranten Kidul,Gedebage,22102,107.69339054999817,-6.958171599999744
<NA>,6608965052,95.86923867522346,,,,Cisaranten Kidul,Gedebage,22102,107.69347129523923,-6.9581564283466975
<NA>,6608965052,103.47611300701557,,,,Cisaranten Kidul,Gedebage,22102,107.69355205474989,-6.958141271650047
<NA>,6608965052,111.30076809576401,,,,Cisaranten Kidul,Gedebage,22102,107.69363274999819,-6.958126099999752
<NA>,6608965046,50.66812476096903,,,,Cisaranten Kidul,Gedebage,22102,107.69298109999909,-6.9582465000004285
<NA>,6608965046,58.70522755188438,,,,Cisaranten Kidul,Gedebage,22102,107.69307932189488,-6.9582281900866825
<NA>,6608965046,67.5997772616169,,,,Cisaranten Kidul,Gedebage,22102,107.69317757207197,-6.958209888015339
<NA>,6608965046,96.3782902034515,,,,Cisaranten Kidul,Gedebage,22102,107.69322239416613,-6.9579105778548405
<NA>,6608965046,89.00355982827244,,,,Cisaranten Kidul,Gedebage,22102,107.69312149999877,-6.957927550000241
<NA>,6608965046,82.52262250306914,,,,Cisaranten Kidul,Gedebage,22102,107.69302057213875,-6.9579445394945685
<NA>,6608965046,136.121693492398,,,,Cisaranten Kidul,Gedebage,22102,107.69366777390513,-6.957828241307188
<NA>,6608965046,128.30117903768357,,,,Cisaranten Kidul,Gedebage,22102,107.69358622609037,-6.957843358691934
<NA>,6608965046,120.66423380691218,,,,Cisaranten Kidul,Gedebage,22102,107.69350467839385,-6.95785856290631
<NA>,6608965046,113.25839992208279,,,,Cisaranten Kidul,Gedebage,22102,107.69342314999776,-6.9578737499995595
<NA>,6608982092,118.02256207976335,,,,Cisaranten Kidul,Gedebage,22102,107.69418589537976,-6.957738128243344
<NA>,6608982092,122.77299290474834,,,,Cisaranten Kidul,Gedebage,22102,107.69410387823258,-6.957752762759359
<NA>,6608982092,128.01506029067278,,,,Cisaranten Kidul,Gedebage,22102,107.69402182175779,-6.957767387244711
<NA>,6608982092,133.68208882362094,,,,Cisaranten Kidul,Gedebage,22102,107.6939397999979,-6.95778204999959
<NA>,6608982092,139.72784165946703,,,,Cisaranten Kidul,Gedebage,22102,107.69385780461606,-6.957796671755822
<NA>,6608982092,106.11808887310038,,,,Cisaranten Kidul,Gedebage,22102,107.69446007399016,-6.957692791825156
<NA>,6608982092,108.8200122363995,,,,Cisaranten Kidul,Gedebage,22102,107.69437780432868,-6.95770742168685
<NA>,6608982089,102.77032565404767,,,,Cisaranten Kidul,Gedebage,22102,107.69448027775618,-6.9575358105206835
<NA>,6608982089,112.38961038490329,,,,Cisaranten Kidul,Gedebage,22102,107.6943811558781,-6.957551872248481
<NA>,6608965046,156.5307259826813,,,,Cisaranten Kidul,Gedebage,22102,107.693764399999,-6.95766035000036
<NA>,6608982092,150.3212443081736,,,,Cisaranten Kidul,Gedebage,22102,107.69386202201986,-6.95764303982666
<NA>,6608982092,143.94306976180673,,,,Cisaranten Kidul,Gedebage,22102,107.69395967797811,-6.957625760174034
<NA>,6608982092,138.14727646302669,,,,Cisaranten Kidul,Gedebage,22102,107.69405729999897,-6.957608450000345
<NA>,6608965046,143.88681484766613,,,,Cisaranten Kidul,Gedebage,22102,107.69362709404052,-6.957685127848976
<NA>,6608965046,135.41636038309355,,,,Cisaranten Kidul,Gedebage,22102,107.6935303059575,-6.957701472151575
<NA>,6608965046,127.30576498687985,,,,Cisaranten Kidul,Gedebage,22102,107.69343349404052,-6.9577178278489855
<NA>,6608965046,109.45828963628652,,,,Cisaranten Kidul,Gedebage,22102,107.69319630668362,-6.9577579721371166
<NA>,6608965046,102.82572630340027,,,,Cisaranten Kidul,Gedebage,22102,107.69309302212791,-6.957775940840353
<NA>,6608965046,97.12666537309713,,,,Cisaranten Kidul,Gedebage,22102,107.69298977118913,-6.957793937035259
<NA>,6608965073,101.0278792387614,,,,Cisaranten Kidul,Gedebage,22102,107.69315269999869,-6.957417500000368
<NA>,6608965073,92.42276293822113,,,,Cisaranten Kidul,Gedebage,22102,107.69305409999868,-6.957436800000351
<NA>,6608965073,84.40815730018412,,,,Cisaranten Kidul,Gedebage,22102,107.69295552828824,-6.957456110323488
<NA>,6608965073,141.93019401276268,,,,Cisaranten Kidul,Gedebage,22102,107.69357374999863,-6.957341500000279
<NA>,6608965073,131.80941150352646,,,,Cisaranten Kidul,Gedebage,22102,107.69347349999865,-6.957359800000267
<NA>,6608965073,121.89035386618175,,,,Cisaranten Kidul,Gedebage,22102,107.69337324999864,-6.957378100000277
<NA>,6608982087,115.3957929869169,,,,Cisaranten Kidul,Gedebage,22102,107.69410079999855,-6.957254400000193
<NA>,6608982087,125.43902216547316,,,,Cisaranten Kidul,Gedebage,22102,107.69400049999857,-6.957272500000211
<NA>,6608982087,135.6798250475183,,,,Cisaranten Kidul,Gedebage,22102,107.69390014999856,-6.957290600000221
<NA>,6608982087,146.07323452036474,,,,Cisaranten Kidul,Gedebage,22102,107.69379979999856,-6.957308700000213
<NA>,6608982087,75.7204083085709,,,,Cisaranten Kidul,Gedebage,22102,107.69454257175265,-6.957178036991353
<NA>,6608982087,82.35903290956702,,,,Cisaranten Kidul,Gedebage,22102,107.6944599545225,-6.957192671745399
<NA>,6608982087,89.46972805787394,,,,Cisaranten Kidul,Gedebage,22102,107.69437734547299,-6.957207328253599
<NA>,6608982087,96.94777735014634,,,,Cisaranten Kidul,Gedebage,22102,107.69429473277593,-6.957221984752038
<NA>,6608982087,96.33731702166064,,,,Cisaranten Kidul,Gedebage,22102,107.694186799998,-6.9570792499994765
<NA>,6608982087,88.12073876168088,,,,Cisaranten Kidul,Gedebage,22102,107.69426750463069,-6.957065921971626
<NA>,6608982087,80.07992369080026,,,,Cisaranten Kidul,Gedebage,22102,107.69434824999799,-6.957052599999462
<NA>,6608982087,72.27934310237855,,,,Cisaranten Kidul,Gedebage,22102,107.694428999998,-6.957039299999459
<NA>,6608982087,108.10330239532416,,,,Cisaranten Kidul,Gedebage,22102,107.69407499999801,-6.957100649999705
<NA>,6608982087,116.80221126105981,,,,Cisaranten Kidul,Gedebage,22102,107.6939932046698,-6.95711597163729
<NA>,6608982087,125.57421711471723,,,,Cisaranten Kidul,Gedebage,22102,107.69391139999802,-6.957131299999703
<NA>,6608982087,134.40212811597846,,,,Cisaranten Kidul,Gedebage,22102,107.69382959999801,-6.95714659999971
<NA>,6608982087,143.27721651047148,,,,Cisaranten Kidul,Gedebage,22102,107.69374779999801,-6.957161899999706
<NA>,6608965073,136.80196747058548,,,,Cisaranten Kidul,Gedebage,22102,107.69355665436572,-6.957193321478154
<NA>,6608965073,128.44639369281973,,,,Cisaranten Kidul,Gedebage,22102,107.69347779563678,-6.957208478524141
<NA>,6608965073,120.16782540217852,,,,Cisaranten Kidul,Gedebage,22102,107.69339894999774,-6.95722364999959
<NA>,6608965073,111.97614480381849,,,,Cisaranten Kidul,Gedebage,22102,107.69332004999774,-6.957238849999567
<NA>,6608965073,92.39152734764427,,,,Cisaranten Kidul,Gedebage,22102,107.69312714999869,-6.957273150000286
<NA>,6608965073,82.9199618626808,,,,Cisaranten Kidul,Gedebage,22102,107.69302957816808,-6.957291460476949
<NA>,6608965073,73.86673668768483,,,,Cisaranten Kidul,Gedebage,22102,107.69293202182931,-6.9573097395235814
<NA>,6608982087,70.16321681654688,,,,Cisaranten Kidul,Gedebage,22102,107.69430497765009,-6.956769961644466
<NA>,6608982087,80.15157489002931,,,,Cisaranten Kidul,Gedebage,22102,107.69421602234804,-6.9567868383561695
<NA>,6608982087,101.6808267808459,,,,Cisaranten Kidul,Gedebage,22102,107.69402355555086,-6.956819571766284
<NA>,6608982087,110.9827139331207,,,,Cisaranten Kidul,Gedebage,22102,107.69394084444707,-6.956835328234053
<NA>,6608982087,120.28331408346956,,,,Cisaranten Kidul,Gedebage,22102,107.69385815555086,-6.956851071766274
<NA>,6608982087,129.58775285709265,,,,Cisaranten Kidul,Gedebage,22102,107.69377544444706,-6.95686682823406
<NA>,6608982087,138.89037552686924,,,,Cisaranten Kidul,Gedebage,22102,107.69369275555086,-6.956882571766285
<NA>,6608965073,130.48883740653577,,,,Cisaranten Kidul,Gedebage,22102,107.69350829999871,-6.9569171999999915
<NA>,6608965073,121.42569415550697,,,,Cisaranten Kidul,Gedebage,22102,107.6934272947784,-6.956932378239757
<NA>,6608965073,112.37274382799535,,,,Cisaranten Kidul,Gedebage,22102,107.69334630521897,-6.956947521760241
<NA>,6608965073,103.32566083050484,,,,Cisaranten Kidul,Gedebage,22102,107.69326527823598,-6.956962711278532
<NA>,6608965073,74.67652687847541,,,,Cisaranten Kidul,Gedebage,22102,107.69300768348762,-6.9570104329836395
<NA>,6608965073,65.75591327771713,,,,Cisaranten Kidul,Gedebage,22102,107.6929269448193,-6.9570258783047025
<NA>,6608965073,56.890607082013894,,,,Cisaranten Kidul,Gedebage,22102,107.69284622169407,-6.957041288700403
<NA>,6608982087,90.14274291516736,,,,Cisaranten Kidul,Gedebage,22102,107.69412707765011,-6.956803661644482
<NA>,6608965073,141.87961705778721,,,,Cisaranten Kidul,Gedebage,22102,107.69361004444706,-6.956898328234087
<NA>,6608965073,94.29181075416851,,,,Cisaranten Kidul,Gedebage,22102,107.6931842499987,-6.956977900000024
<NA>,6608965073,47.867286624870225,,,,Cisaranten Kidul,Gedebage,22102,107.69276322169408,-6.957057588700412
<NA>,6608965073,65.40539633694917,,,,Cisaranten Kidul,Gedebage,22102,107.69283444999868,-6.957328050000279
<NA>,6608965073,103.90359929370516,,,,Cisaranten Kidul,Gedebage,22102,107.6932412043587,-6.957254021475008
<NA>,6608965073,148.55065690396515,,,,Cisaranten Kidul,Gedebage,22102,107.69366597835192,-6.957177212435276
<NA>,6608982087,64.80692459181493,,,,Cisaranten Kidul,Gedebage,22102,107.6945096953653,-6.957025978027311
<NA>,6608982087,104.71538173465699,,,,Cisaranten Kidul,Gedebage,22102,107.69421209546888,-6.957236628244223
<NA>,6608965073,155.05132782019678,,,,Cisaranten Kidul,Gedebage,22102,107.69369950563413,-6.957326821928244
<NA>,6608965073,112.22652135664654,,,,Cisaranten Kidul,Gedebage,22102,107.69327299999865,-6.957396400000259
<NA>,6608965073,77.16293274268402,,,,Cisaranten Kidul,Gedebage,22102,107.69285697170913,-6.957475389677219
<NA>,6608982089,122.26139441476657,,,,Cisaranten Kidul,Gedebage,22102,107.6942820163632,-6.957567917236884
<NA>,6608982092,133.00431096876306,,,,Cisaranten Kidul,Gedebage,22102,107.69415492201988,-6.95759113982664
<NA>,6608965046,119.63632897897925,,,,Cisaranten Kidul,Gedebage,22102,107.6933367280986,-6.957734161849431
<NA>,6608965046,92.53955980579605,,,,Cisaranten Kidul,Gedebage,22102,107.69288652212886,-6.95781189083211
<NA>,6608982092,112.2168019510211,,,,Cisaranten Kidul,Gedebage,22102,107.69429554567273,-6.9577220783147355
<NA>,6608982092,146.10804055547825,,,,Cisaranten Kidul,Gedebage,22102,107.69377574537292,-6.957811328240629
<NA>,6608965046,106.13016877480833,,,,Cisaranten Kidul,Gedebage,22102,107.69334161711889,-6.957888915478189
<NA>,6608965046,77.1649062211128,,,,Cisaranten Kidul,Gedebage,22102,107.69291963369055,-6.9579615326459825
<NA>,6608982092,117.54338574964966,,,,Cisaranten Kidul,Gedebage,22102,107.69385104522915,-6.958233828299425
<NA>,6608965052,79.20744178267566,,,,Cisaranten Kidul,Gedebage,22102,107.69341387640688,-6.958316659657166
<NA>,6608965052,119.3101430706518,,,,Cisaranten Kidul,Gedebage,22102,107.69371349999818,-6.958110899999753
<NA>,6608965046,77.05544849703041,,,,Cisaranten Kidul,Gedebage,22102,107.69327579999907,-6.95819155000045
<NA>,6608965052,70.181766658853,,,,Cisaranten Kidul,Gedebage,22102,107.69331444999814,-6.958327999999676
<NA>,6608982092,106.25522326413851,,,,Cisaranten Kidul,Gedebage,22102,107.69390184536589,-6.95851352805787
<NA>,6608965052,70.75842415429838,,,,Cisaranten Kidul,Gedebage,22102,107.69347399999793,-6.958588349999603
<NA>,6608965052,39.821457495431034,,,,Cisaranten Kidul,Gedebage,22102,107.69319619999806,-6.9586401999996825
<NA>,6608982092,59.81870919473092,,,,Cisaranten Kidul,Gedebage,22102,107.69432133362315,-6.958594582771531
<NA>,6608965052,71.93088211831227,,,,Cisaranten Kidul,Gedebage,22102,107.69351049999933,-6.958736100000521
<NA>,6608965052,58.712196227731646,,,,Cisaranten Kidul,Gedebage,22102,107.69339174999925,-6.958757550000494
<NA>,7216077733,65.98149939090062,,,,Cisaranten Kidul,Gedebage,22102,107.69433525,-6.959044400001035
<NA>,7216077733,77.5251548460107,,,,Cisaranten Kidul,Gedebage,22102,107.69422809284879,-6.959063977979315
<NA>,7216077733,89.19810106030934,,,,Cisaranten Kidul,Gedebage,22102,107.69412095715866,-6.95908352202418
<NA>,7216077733,99.80958719466393,,,,Cisaranten Kidul,Gedebage,22102,107.69397767643494,-6.958950358684539
<NA>,7216077733,90.19542403581444,,,,Cisaranten Kidul,Gedebage,22102,107.69406352809138,-6.958936013225299
<NA>,7216077733,80.58551021131878,,,,Cisaranten Kidul,Gedebage,22102,107.69414934999755,-6.95892159999932
<NA>,7216077733,70.98046330758656,,,,Cisaranten Kidul,Gedebage,22102,107.69423516737714,-6.958907214867577
<NA>,6608965054,81.11426235860137,,,,Cisaranten Kidul,Gedebage,22102,107.69355276655894,-6.959028016891204
<NA>,6608965054,91.53366886193619,,,,Cisaranten Kidul,Gedebage,22102,107.69365403343738,-6.959010083108796
<NA>,6608965052,101.85353843776466,,,,Cisaranten Kidul,Gedebage,22102,107.69375527193189,-6.958992088824944
<NA>,7216077733,115.50985201586668,,,,Cisaranten Kidul,Gedebage,22102,107.6938815999998,-6.959126100000768
<NA>,6608965054,108.84549595971272,,,,Cisaranten Kidul,Gedebage,22102,107.69377999999982,-6.959143050000762
<NA>,6608965054,98.89534496228731,,,,Cisaranten Kidul,Gedebage,22102,107.69367839999981,-6.959160000000754
<NA>,6608965054,78.18166729914424,,,,Cisaranten Kidul,Gedebage,22102,107.6934494779423,-6.959202508826981
<NA>,6608965054,68.07840843781568,,,,Cisaranten Kidul,Gedebage,22102,107.69342307803774,-6.959047362051033
<NA>,7216077733,100.96424992206859,,,,Cisaranten Kidul,Gedebage,22102,107.6940137779778,-6.959103108462404
<NA>,7216077733,61.37718740832018,,,,Cisaranten Kidul,Gedebage,22102,107.69432103261796,-6.958892885131128
<NA>,6608965052,112.34323108835731,,,,Cisaranten Kidul,Gedebage,22102,107.69385652268703,-6.958974139236914
<NA>,6608965054,89.29247800489243,,,,Cisaranten Kidul,Gedebage,22102,107.69357679999982,-6.959177000000799
<NA>,6608965054,69.84698652298557,,,,Cisaranten Kidul,Gedebage,22102,107.6933455499998,-6.959221150000851
<NA>,6608965054,58.38575147083823,,,,Cisaranten Kidul,Gedebage,22102,107.69332072195724,-6.959064837948208
<NA>,7216077733,92.97462953662091,,,,Cisaranten Kidul,Gedebage,22102,107.69442499473212,-6.959479678071732
<NA>,7216077733,99.47962216269521,,,,Cisaranten Kidul,Gedebage,22102,107.69434049999859,-6.959494599999935
<NA>,7216077733,106.43290039457105,,,,Cisaranten Kidul,Gedebage,22102,107.69425603333194,-6.959509533333289
<NA>,7216077733,113.75258067983589,,,,Cisaranten Kidul,Gedebage,22102,107.69417154999863,-6.959524449999948
<NA>,7216077733,81.19770611187037,,,,Cisaranten Kidul,Gedebage,22102,107.69439909510817,-6.9593318781940505
<NA>,7216077733,88.589347442027,,,,Cisaranten Kidul,Gedebage,22102,107.69431459999817,-6.959347049999756
<NA>,7216077733,96.34999915232187,,,,Cisaranten Kidul,Gedebage,22102,107.69423010488818,-6.95936222180547
<NA>,7216077733,104.39867997205084,,,,Cisaranten Kidul,Gedebage,22102,107.69414559999817,-6.959377399999737
<NA>,7216077733,121.37013684301874,,,,Cisaranten Kidul,Gedebage,22102,107.69408707193284,-6.959539338600857
<NA>,7216077733,124.99810161561238,,,,Cisaranten Kidul,Gedebage,22102,107.6939378438858,-6.959413878069182
<NA>,6608965054,128.0498158199963,,,,Cisaranten Kidul,Gedebage,22102,107.69383734999911,-6.95943240000051
<NA>,6608965054,119.8107402154414,,,,Cisaranten Kidul,Gedebage,22102,107.69373684999911,-6.959450900000494
<NA>,6608965054,102.52465307009003,,,,Cisaranten Kidul,Gedebage,22102,107.6934996219171,-6.959492341009517
<NA>,6608965054,96.38842262073493,,,,Cisaranten Kidul,Gedebage,22102,107.6933949999996,-6.959512050000807
<NA>,6608965054,91.3643728752577,,,,Cisaranten Kidul,Gedebage,22102,107.69329039999961,-6.959531750000819
<NA>,6608965054,87.6427954735981,,,,Cisaranten Kidul,Gedebage,22102,107.69318579999963,-6.959551450000829
<NA>,7216077733,132.6888225338157,,,,Cisaranten Kidul,Gedebage,22102,107.69396529356655,-6.959559628047961
<NA>,6608965054,139.46394136731126,,,,Cisaranten Kidul,Gedebage,22102,107.69386434999944,-6.959578250000657
<NA>,6608965054,131.90936510164323,,,,Cisaranten Kidul,Gedebage,22102,107.69376340643234,-6.959596871953347
<NA>,6608965054,116.73766837596077,,,,Cisaranten Kidul,Gedebage,22102,107.69353147807182,-6.959637708810117
<NA>,6608965054,111.31833112941024,,,,Cisaranten Kidul,Gedebage,22102,107.69342659999974,-6.9596574000008795
