nama,klaster,nearest_node,dist_to_node_m,lon,lat
Kecamatan Bojongloa Kidul,C_Kantor,3110065033,32.15126706492637,107.59734092802984,-6.941213432125894
Kantor Kelurahan Babakan Asih,C_Kantor,12443028896,17.448692453416058,107.59445007249629,-6.934587655721766
Kelurahan Batununggal,C_Kantor,3115195444,35.93948135937325,107.63797848826316,-6.952950464895392
Kantor Kelurahan Binong,C_Kantor,1667742891,35.91227074869061,107.64016606065988,-6.943083410461749
Kantor Kelurahan Sukahaji,C_Kantor,5348511619,13.160529482992729,107.58235530299788,-6.933527058129889
Kantor Kelurahan Cibuntu,C_Kantor,5495699609,19.83520416803774,107.57310905527882,-6.918003183084254
Kantor Kelurahan Maleber,C_Kantor,5504550147,27.24529891465051,107.5735059712468,-6.907446184766596
Dinas Perumahan dan Kawasan Permukiman Kota Bandung,C_Kantor,8763398208,38.01199507802137,107.58293586428564,-6.945781149450977
Kantor Kelurahan Kebon Gedang,C_Kantor,1667730842,13.854660358739194,107.64252926801409,-6.924394866974056
Kantor Kelurahan Maleer,C_Kantor,1438388885,20.38626230486424,107.63978282188346,-6.926929237151722
Kantor Wilayah Kementerian Hukum Dan HAM Jawa Barat,C_Kantor,5332863127,51.02417988647425,107.63823557994392,-6.914153781433017
Kantor Kelurahan Kebun Jayanti,C_Kantor,9673286030,124.99893003727988,107.64560718523532,-6.925069002853763
Kantor Kelurahan Sukapura Bandung,C_Kantor,1667532271,52.65845198053002,107.6497992079158,-6.929289499601149
Kantor Kelurahan Cipaganti,C_Kantor,5463301993,41.421783295136954,107.60301645001732,-6.886872800032541
Kantor Kelurahan Gegerkalong,C_Kantor,11367208110,66.71384503335446,107.59528997375547,-6.874988907361825
Kantor Kelurahan Pasteur,C_Kantor,10174541821,15.784850395332295,107.60190471181784,-6.891251631798032
Kantor Kecamatan Cibeunying Kaler,C_Kantor,9751023796,22.993696722584147,107.62645364698392,-6.885829995645017
Bappeda Provinsi Jawa Barat,C_Kantor,5463827264,52.29106391249893,107.6163212695495,-6.878223992439956
KPP Pratama Bandung Karees,C_Kantor,8424210293,85.90655062669674,107.64126057865508,-6.938628404231288
Kantor Kelurahan Dago,C_Kantor,5463827263,48.32577748105863,107.61596464571782,-6.879407320485664
Kantor Kelurahan Cigadung,C_Kantor,6956529093,9.868495632884429,107.6252502117726,-6.8798411776607065
Kecamatan Sukajadi,C_Kantor,29377838,74.0972471223486,107.5884977638187,-6.892584213098812
Kantor Kecamatan Bandung Wetan,C_Kantor,9767043233,48.386197005234806,107.6093903627539,-6.897220425430707
Dinas Perhubungan Provinsi Jawa Barat,C_Kantor,5392237758,40.23672456815336,107.63219438098884,-6.917824639595896
Dinas Perhubungan Kota Bandung,C_Kantor,4054917266,116.2584374071641,107.69823451184116,-6.967580145641385
Badan Pengelola Keuangan dan Aset Daerah,C_Kantor,5406559531,40.31334465419364,107.66148030029316,-6.9336307095302825
Dinas Kependudukan Dan Pencatatan Sipil Kota Bandung,C_Kantor,7669230599,39.704840299946724,107.61384809998364,-6.908598000004534
Kantor Kelurahan Lebak Siliwangi,C_Kantor,29359106,35.53556979101036,107.61108884923154,-6.8849254329526435
Kantor Kelurahan Panyileukan,C_Kantor,3934441491,26.746201590071507,107.71451453556784,-6.945782431878561
Dinas Pemuda dan Olahraga Jawa Barat,C_Kantor,5346041425,35.79935011674928,107.67443716585466,-6.909869335322367
Dinas Sejarah Angkatan Darat,C_Kantor,25433457,106.15111345426877,107.61596117404676,-6.914402992226622
Kantor Kelurahan Balonggede,C_Kantor,1783568652,14.030047229802689,107.60809282582404,-6.9239237952300545
Kelurahan Pasanggrahan,C_Kantor,4848670777,66.1093646702573,107.70628684453128,-6.91708804649409
Dinas Koperasi UKM Kota Bandung,C_Kantor,3675493857,26.79371972162492,107.66362439511308,-6.937945575023297
Badan Kesehatan Olahraga Masyarakat Bandung,C_Kantor,5406559255,59.77378918379864,107.66000773276868,-6.936763750825282
Kantor Kecamatan Bandung Kidul,C_Kantor,8775982573,40.329819565413025,107.63650812814909,-6.958964956683559
Kecamatan Sukasari,C_Kantor,8414582513,25.679476503156685,107.58257080000249,-6.86896710001661
Kelurahan Sukasari,C_Kantor,5458127250,28.245949419345482,107.58261499399093,-6.86829584790562
Pengadilan Tinggi Jawa Barat,C_Kantor,3271908170,31.636968404265453,107.6492573,-6.903114599999994
Pengadilan Tinggi Negeri Bandung,C_Kantor,5332863125,51.55708034145294,107.64078422932766,-6.914405931688927
PT PLN UID Jawa Barat,C_Kantor,25435365,61.14171539205423,107.6084149,-6.920844284000008
PT Asuransi Jiwasraya Kanwil Bandung,C_Kantor,3256092261,57.21079460028044,107.6068573,-6.9207572330000025
PT Bank Rakyat Indonesia (BRI),C_Kantor,5852700917,36.60072368753901,107.6073717,-6.920887843000002
Bank Mandiri KC Asia Afrika,C_Kantor,1849525939,65.94262134481527,107.613429,-6.921455184999995
PT Biofarma,C_Kantor,5353724829,125.9214404522385,107.6004437,-6.8992518260000075
RSUP Dr. Hasan Sadikin (RSHS),C_Kantor,7983673000,155.4139727450509,107.5983889,-6.897736847999995
Stasiun Bandung (KAI),C_Kantor,25434241,180.14643614157305,107.60200860000002,-6.914553633000007
